x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,f1,f2,f3
4,2,0,2,0,0,4,3,1,3,3,0,2,3,0,0,2,4,2,2,797.4516024603431,14.0,2571.5
4,2,0,2,1,4,1,4,1,3,3,0,2,3,0,0,2,4,0,2,797.0077669902913,15.0,54.14893617021277
4,2,0,0,0,4,1,4,0,3,3,0,2,3,0,0,2,4,0,2,796.2631067961165,12.0,39.36434108527132
4,1,2,2,0,0,4,3,1,3,3,0,2,3,0,0,2,4,0,2,797.9721592748463,14.0,5144.0
4,2,0,0,0,4,1,4,0,3,3,0,2,3,0,0,2,0,0,2,797.1300970873787,11.0,37.63703703703704
1,0,1,0,3,0,4,4,2,1,0,2,0,0,3,4,3,0,0,2,800.663645192619,12.0,6.251646903820816
1,0,1,0,3,0,0,1,0,4,1,3,0,3,3,3,3,2,4,0,799.0608414239482,13.0,10.77292576419214
0,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,4,2,2,800.9349303981871,12.0,31.036585365853657
3,0,3,1,0,2,4,3,1,2,0,3,2,3,2,3,1,3,0,1,799.1650485436893,16.0,42.375
0,1,1,2,0,0,3,2,1,3,3,0,2,3,0,0,2,4,2,2,799.7957267724182,14.0,15.561128526645769
1,0,1,0,3,0,0,1,0,4,4,2,0,0,3,4,3,0,0,2,805.3245954692557,11.0,10.280334728033472
4,0,1,0,3,0,4,4,2,1,4,3,1,4,0,1,0,1,2,3,798.4875364195533,15.0,10.797385620915032
4,4,1,2,1,0,2,2,1,2,0,3,2,3,2,0,2,4,2,2,797.4114600194238,17.0,234.04545454545453
4,4,2,2,2,0,1,3,2,3,4,2,1,2,3,4,3,4,2,4,797.1184849465847,19.0,29.155172413793103
1,0,1,0,2,2,0,3,1,0,4,0,4,1,1,2,3,3,0,0,800.9307443365695,13.0,6.558171745152355
4,0,2,2,2,2,0,3,1,0,4,4,4,1,2,3,0,0,3,0,800.2482200647249,14.0,9.791164658634536
4,2,0,2,0,0,4,4,0,1,3,0,2,3,0,0,2,4,0,2,798.5092262868242,12.0,155.75757575757575
4,2,0,2,1,4,4,4,0,1,4,3,2,3,0,0,2,4,2,2,794.8016181229774,16.0,155.8181818181818
4,2,0,2,0,0,4,3,1,3,3,0,2,3,0,0,2,0,0,2,798.7724182583361,12.0,643.25
4,2,0,0,0,0,3,4,0,3,3,0,2,3,0,0,2,4,0,2,798.3904176108773,11.0,146.5142857142857
4,2,0,2,1,0,3,3,1,3,3,0,2,3,0,0,2,4,2,2,796.8792489478795,15.0,2570.5
0,2,0,0,0,4,1,4,0,3,3,0,2,3,0,0,2,0,0,2,801.1679611650485,10.0,11.475750577367206
4,2,0,2,1,4,1,4,0,1,3,0,2,4,0,0,2,4,0,2,795.8077669902913,14.0,41.357723577235774
4,2,0,2,0,0,3,4,0,3,3,0,2,3,0,0,2,4,0,2,798.5092262868242,12.0,2571.5
4,2,0,2,0,0,4,3,1,3,4,3,2,3,0,0,2,4,0,2,797.0560051796698,14.0,2573.5
4,1,2,2,1,4,4,4,0,1,4,0,2,4,0,0,2,4,0,2,795.8747572815533,15.0,165.74193548387098
4,2,0,0,0,4,4,4,0,3,3,0,2,3,0,0,2,4,2,2,795.810355987055,13.0,146.5142857142857
4,1,0,0,0,0,3,4,0,3,3,0,2,3,0,0,2,4,0,2,798.3904176108773,11.0,146.5142857142857
4,4,1,2,0,0,4,3,1,3,3,0,2,3,0,0,2,0,0,2,798.840077695047,13.0,5147.0
0,2,0,0,0,0,3,4,0,3,3,0,2,3,0,0,2,0,0,2,803.2968598251862,9.0,14.808259587020649
4,2,0,2,1,0,4,3,1,3,3,0,2,3,0,0,2,0,0,2,797.4836516672062,13.0,81.33333333333333
0,1,1,2,0,0,3,2,1,3,3,0,2,3,0,0,2,4,2,1,799.7957267724182,14.0,15.561128526645769
1,4,3,0,1,0,4,3,3,3,0,2,0,0,3,4,3,0,0,2,800.355454839754,13.0,11.870503597122305
1,0,1,0,3,0,4,4,2,1,0,2,0,0,3,4,3,0,2,4,800.5056652638394,13.0,6.251646903820816
4,4,1,2,0,0,4,4,0,3,3,0,2,3,0,0,2,0,0,2,799.4435092262868,12.0,5147.0
4,2,2,2,0,0,4,3,1,3,3,0,2,3,0,0,2,0,0,2,798.840077695047,13.0,5147.0
4,2,0,2,0,0,4,3,0,3,3,0,2,3,0,0,2,0,0,2,799.377144707025,11.0,643.25
0,2,0,0,0,0,4,3,1,3,4,0,2,3,0,0,2,0,0,2,802.6927808352218,10.0,25.049261083743843
4,4,1,2,0,4,1,4,0,3,3,0,2,3,0,0,2,0,0,2,797.3158576051779,13.0,53.65263157894737
4,2,0,2,0,4,1,4,0,3,3,0,2,3,0,0,2,0,0,2,797.2482200647249,12.0,49.96078431372549
0,2,0,0,0,0,4,4,0,3,3,0,2,3,0,0,2,0,0,2,803.2968598251862,9.0,14.808259587020649
0,3,0,0,0,1,3,3,0,3,3,0,2,3,0,0,3,0,0,2,801.1679611650485,10.0,27.317204301075268
4,1,2,3,1,4,4,4,0,3,3,0,2,3,0,0,2,4,2,2,795.4226537216829,16.0,5142.0
4,1,2,2,1,4,4,4,0,3,3,0,2,3,0,0,2,0,0,2,796.026860841424,14.0,91.51785714285714
4,2,0,0,0,0,3,4,0,3,3,0,2,3,0,0,2,0,0,2,799.258336031078,10.0,125.14634146341464
4,2,2,3,1,4,4,4,0,3,3,0,2,3,0,0,2,4,2,2,795.4226537216829,16.0,5142.0
4,2,0,2,1,4,4,4,0,1,4,3,2,3,0,0,2,0,0,2,795.111003236246,14.0,57.58426966292135
4,2,1,2,1,4,4,4,0,3,3,0,2,3,0,0,2,0,0,2,796.026860841424,14.0,91.51785714285714
4,2,2,2,0,0,4,3,1,3,4,3,2,3,0,0,2,0,0,2,797.9902881191324,14.0,5151.0
4,2,2,2,0,0,4,3,0,3,3,0,2,3,0,0,2,0,0,2,799.4435092262868,12.0,5147.0
4,2,0,2,0,0,3,4,0,3,3,0,2,3,0,0,2,0,0,3,799.377144707025,11.0,643.25
4,2,0,0,0,1,3,4,0,3,3,0,2,3,0,0,2,0,0,2,797.1300970873787,11.0,125.14634146341464
4,2,1,2,1,0,4,3,1,3,4,3,2,3,0,0,2,3,0,2,796.5493687277436,16.0,5146.0
4,2,0,2,1,4,4,3,0,3,3,0,2,3,0,0,2,0,0,2,795.9605177993527,13.0,81.33333333333333
4,2,2,2,0,0,4,3,1,3,4,0,2,3,0,0,2,0,0,2,798.840077695047,13.0,5147.0
4,3,2,2,0,0,4,3,2,3,4,3,2,3,0,0,2,4,0,2,797.1230171576562,15.0,5148.0
4,1,2,2,1,4,4,3,1,3,4,3,2,3,0,0,2,4,0,2,796.2258899676375,17.0,5146.0
4,2,0,2,0,0,4,3,2,3,4,3,2,3,0,0,2,4,0,2,797.0560051796698,14.0,2573.5
4,2,0,2,1,4,4,3,0,3,3,0,2,3,0,0,2,4,0,2,795.8077669902913,14.0,2570.5
4,2,0,0,0,0,3,4,0,1,4,3,2,3,0,0,2,0,0,2,798.4098413726125,11.0,76.59701492537313
4,2,0,2,0,0,4,3,1,3,4,3,2,3,0,0,2,3,0,2,797.0560051796698,14.0,2573.5
4,2,0,0,0,0,3,3,1,3,4,3,2,3,0,0,2,0,0,2,797.8051149239236,12.0,142.63888888888889
4,2,2,2,0,0,4,3,2,3,4,3,2,3,0,0,2,4,0,2,797.1230171576562,15.0,5148.0
4,3,2,2,0,0,4,3,2,3,3,0,2,3,0,0,2,0,0,2,798.840077695047,13.0,5147.0
4,1,2,2,1,4,4,3,1,3,3,0,2,3,0,4,3,0,0,2,798.1368932038835,16.0,91.60714285714286
3,0,3,1,0,2,4,3,3,3,0,3,0,0,3,4,3,0,0,2,801.0598705501618,13.0,34.965753424657535
1,0,1,0,3,0,4,4,2,1,3,0,2,3,0,0,2,4,2,2,797.4703787633539,14.0,14.80952380952381
1,4,3,0,1,0,3,2,1,3,3,0,2,3,0,0,2,4,2,2,796.8280997086435,15.0,16.38486842105263
4,0,1,0,3,0,4,4,2,1,4,3,1,4,0,4,3,4,2,2,797.8099708643574,16.0,66.68831168831169
4,3,2,2,0,0,4,3,2,3,4,3,2,3,0,0,2,0,0,2,797.9902881191324,14.0,5151.0
4,2,0,2,1,4,4,4,0,1,4,3,2,3,0,0,2,4,0,2,794.9595469255663,15.0,155.8181818181818
4,2,1,2,1,0,4,3,1,3,4,3,2,3,0,0,2,4,0,2,796.5493687277436,16.0,5146.0
4,1,2,2,1,4,4,3,2,3,4,3,2,3,0,0,2,4,0,2,796.2258899676375,17.0,5146.0
4,3,2,2,0,0,4,3,0,3,3,0,2,3,0,0,2,0,0,2,799.4435092262868,12.0,5147.0
4,2,2,2,0,0,4,3,2,3,3,0,2,3,0,0,2,0,0,2,798.840077695047,13.0,5147.0
4,3,2,2,1,4,4,4,0,1,4,3,2,3,0,0,2,4,2,2,794.8679611650485,17.0,160.6875
4,2,0,2,0,0,4,3,2,3,4,3,2,3,0,0,2,0,0,2,797.923276141146,13.0,1716.6666666666667
4,2,0,0,0,0,3,4,0,3,4,3,2,3,0,0,2,4,0,2,797.5419229524118,12.0,146.62857142857143
4,2,0,2,0,0,4,3,2,3,3,0,2,3,0,0,2,0,0,2,798.7724182583361,12.0,643.25
4,1,2,2,1,4,4,4,0,3,3,3,2,3,0,0,2,4,2,2,794.8679611650485,17.0,5146.0
4,1,0,2,1,4,4,4,0,1,4,3,2,3,0,0,2,4,2,2,794.8016181229774,16.0,155.8181818181818
4,3,2,2,1,4,4,4,0,1,4,3,2,3,0,0,2,0,0,2,795.1779935275081,15.0,58.9080459770115
4,3,2,0,0,0,3,4,0,3,3,0,2,3,0,0,2,0,0,2,799.325995467789,11.0,150.94117647058823
4,3,2,2,1,4,4,4,0,3,3,0,2,3,0,0,2,4,0,2,795.8747572815533,15.0,5142.0
4,3,2,2,0,0,4,3,1,3,4,3,2,3,0,0,2,0,0,2,797.9902881191324,14.0,5151.0
4,2,0,2,1,4,4,4,0,3,3,0,2,3,0,0,2,0,0,2,795.9605177993527,13.0,81.33333333333333
3,0,3,1,0,2,4,3,3,3,0,3,0,0,3,4,3,0,2,2,800.9012944983818,14.0,34.965753424657535
4,2,0,2,1,4,4,4,0,3,4,3,2,3,0,0,2,4,0,2,794.9595469255663,15.0,2572.5
4,2,0,0,1,4,4,4,0,1,4,3,2,3,0,0,2,4,0,2,794.8407766990291,14.0,77.68181818181819
4,4,1,2,1,4,1,4,0,4,0,3,1,1,4,3,4,3,2,2,796.1061488673139,18.0,16.185064935064936
3,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,4,2,2,797.3334412431208,13.0,82.70967741935483
4,1,2,2,1,4,4,3,1,3,3,0,2,3,0,0,2,4,4,0,798.2822006472492,16.0,5140.0
3,0,3,0,3,0,0,1,0,4,1,3,0,3,3,3,3,2,4,0,799.0608414239482,13.0,21.472340425531915
4,4,1,0,3,0,4,4,2,1,4,3,1,4,0,4,3,0,2,4,797.3198446099061,16.0,66.67532467532467
4,1,2,2,1,4,4,3,1,3,3,0,2,3,0,0,2,4,2,1,796.6213592233009,17.0,5142.0
4,4,1,2,1,0,3,2,1,3,3,0,2,3,0,0,2,4,0,2,797.3985108449336,15.0,2571.0
4,1,2,2,1,4,4,3,1,3,3,0,2,3,0,0,2,0,0,2,797.226213592233,15.0,91.51785714285714
0,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,4,0,2,801.3884752347038,11.0,31.036585365853657
4,4,1,0,3,0,4,4,2,1,4,3,2,3,0,0,2,4,2,2,796.2732275817417,16.0,78.87692307692308
3,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,0,0,2,798.6549044998382,11.0,45.2566371681416
3,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,0,2,2,798.2013596633215,12.0,45.2566371681416
4,4,1,2,1,4,1,4,0,1,4,0,2,3,0,0,2,4,2,2,795.4226537216829,16.0,41.024193548387096
3,4,2,2,1,1,0,2,4,3,4,0,2,4,4,0,3,1,3,3,800.4728155339806,17.0,53.76842105263158
1,1,1,0,0,1,4,4,0,3,0,2,1,1,3,0,2,1,3,2,796.3417475728155,15.0,5.881481481481481
2,0,1,0,3,0,3,3,1,0,1,3,0,4,0,0,4,1,1,2,799.8934930398187,13.0,12.07766990291262
0,0,1,4,0,4,0,4,3,4,1,3,0,3,1,0,4,1,1,4,804.6122977346279,14.0,6.23046875
0,0,2,4,4,1,2,4,0,0,3,1,1,4,4,0,2,4,4,4,799.1925566343042,15.0,23.036363636363635
2,2,0,2,2,0,4,0,0,3,4,3,3,2,1,4,0,3,1,0,799.7141469731305,14.0,32.0377358490566
3,4,2,4,2,1,2,1,2,0,0,1,2,1,0,4,1,0,0,0,801.257281553398,14.0,9.384169884169884
3,1,3,2,4,0,2,2,1,3,4,2,1,0,4,2,0,0,3,3,798.4490126254451,16.0,17.97864768683274
1,4,3,4,1,2,4,4,3,2,0,0,2,4,1,1,0,1,1,0,800.4537216828479,16.0,7.442901234567901
1,1,3,3,4,4,4,3,0,1,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,17.313793103448276
4,2,4,4,4,0,4,4,2,0,1,1,0,0,3,3,0,3,0,4,802.0764001294917,14.0,18.35036496350365
0,2,1,3,1,2,4,4,3,1,0,4,4,0,4,0,3,3,4,0,801.821359223301,15.0,9.4031007751938
0,1,0,4,1,0,0,0,2,4,3,4,4,3,0,0,2,0,2,0,800.4656957928803,11.0,4.07671721677074
3,3,4,1,3,3,1,0,2,1,3,1,1,1,0,0,0,0,0,0,799.2469255663431,13.0,6.761570827489481
2,0,0,3,4,1,2,0,1,0,2,4,1,0,3,2,4,0,0,4,804.8724506312723,13.0,12.405
3,1,2,3,0,2,0,1,2,4,0,1,1,2,1,0,2,3,4,4,801.463430420712,16.0,13.51761517615176
3,1,4,2,0,0,4,3,3,1,2,4,4,0,3,0,2,4,1,0,799.2903852379411,15.0,17.69611307420495
0,1,0,4,1,0,0,0,2,4,3,4,4,3,0,0,2,0,1,0,800.4656957928803,11.0,4.07671721677074
4,2,4,4,4,0,4,2,1,3,4,2,1,0,4,2,0,0,3,3,798.4490126254451,16.0,42.99159663865546
3,4,2,2,1,1,0,2,4,3,4,0,2,4,4,0,0,0,3,3,800.7766990291262,15.0,46.11711711711712
3,0,2,3,2,4,1,0,2,1,2,0,1,2,3,0,0,0,0,0,800.4592233009708,12.0,6.677197802197802
0,0,1,4,0,3,1,0,2,1,3,1,1,1,0,0,0,0,0,0,807.0430420711974,10.0,2.20159151193634
2,2,0,2,2,0,4,0,0,3,4,3,3,2,1,0,2,3,4,4,800.2354274611399,15.0,32.56410256410256
4,2,4,4,4,0,4,4,2,0,1,1,0,0,3,3,0,3,0,3,802.0764001294917,14.0,18.35036496350365
3,1,3,4,2,3,4,2,3,3,1,0,2,2,4,0,2,4,4,4,796.4521035598706,18.0,15.650943396226417
0,1,0,4,1,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,800.7990291262136,9.0,4.083035714285714
3,2,4,4,4,0,4,2,1,3,4,3,4,2,4,0,0,4,4,3,796.3732599546779,17.0,138.8108108108108
0,4,0,2,2,0,4,0,0,1,4,3,4,2,4,0,0,0,0,0,801.7733894464228,10.0,25.80203045685279
3,4,0,2,4,4,4,3,0,1,4,3,4,2,4,0,0,4,4,3,794.7828478964401,16.0,64.92405063291139
4,2,4,4,4,0,4,2,1,3,4,2,4,3,0,0,2,0,2,0,798.1123340887018,15.0,2571.5
0,1,3,3,1,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,799.8666666666667,10.0,5.837837837837838
4,2,2,2,1,1,0,2,0,3,4,3,3,2,4,0,0,0,0,0,795.4077669902913,13.0,18.49084249084249
3,4,0,4,1,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,797.4747572815534,10.0,5.627962085308057
4,2,4,4,4,0,4,0,0,1,4,3,4,2,4,0,0,0,0,0,798.5144059566203,12.0,76.61194029850746
3,4,0,2,1,0,0,3,0,1,4,3,4,2,4,0,0,0,0,0,797.0077669902913,11.0,11.5707656612529
4,2,4,4,4,4,4,3,0,1,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,76.59701492537313
3,4,2,2,1,1,0,2,0,3,4,3,4,3,0,0,2,0,2,0,795.2679611650485,14.0,20.729508196721312
0,4,0,2,2,0,4,0,0,1,4,3,4,3,0,0,2,0,2,0,801.632890903205,11.0,35.67832167832168
4,2,4,4,4,0,4,2,1,3,4,3,4,2,4,0,0,0,0,0,798.2521851731952,14.0,138.72972972972974
4,2,4,4,4,0,4,2,1,3,4,3,4,2,4,0,0,0,1,0,798.0942052444157,15.0,138.72972972972974
4,2,4,4,4,0,4,0,0,3,4,3,4,3,0,0,2,0,2,0,798.3745548721269,13.0,5147.0
4,2,4,4,4,4,4,3,0,1,4,3,4,3,0,0,2,0,2,0,796.6818770226537,15.0,160.59375
4,2,4,4,4,0,4,2,1,3,4,2,4,2,4,0,0,4,4,3,796.3732599546779,17.0,138.8108108108108
3,4,0,4,1,1,0,0,2,3,4,4,4,3,0,0,0,0,0,0,796.6242718446601,11.0,5.8134146341463415
4,2,4,4,4,4,4,0,2,4,3,4,4,3,0,0,0,0,0,0,799.2469255663431,13.0,5152.0
4,2,4,2,4,4,4,3,0,3,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,142.66666666666666
4,2,4,4,4,0,4,2,1,3,4,2,4,3,0,0,2,0,4,3,796.5441890579475,16.0,2572.5
4,2,4,4,4,0,4,0,0,3,4,3,4,3,0,0,0,0,0,0,798.7079961152476,11.0,5150.0
3,4,0,4,1,1,0,0,0,1,4,3,4,2,4,0,0,0,0,0,795.2313915857605,11.0,4.806748466257669
4,2,4,4,4,0,4,2,1,3,4,3,4,3,0,0,2,0,2,0,798.1123340887018,15.0,2571.5
4,2,4,4,4,4,4,3,0,1,4,3,4,3,0,0,0,0,0,0,797.0145631067961,13.0,160.6875
4,2,4,4,4,0,4,0,2,3,4,4,4,3,0,0,0,0,0,0,799.5775331822597,12.0,5152.0
3,4,0,4,4,0,4,0,0,3,4,3,4,3,0,0,0,0,0,0,798.641955325348,10.0,122.5
4,2,4,4,4,4,4,3,0,1,4,3,4,2,4,0,0,0,0,0,796.8210355987055,14.0,76.55223880597015
3,4,0,4,1,0,0,0,0,3,4,3,3,2,4,0,0,0,0,0,796.7980582524272,10.0,4.498069498069498
4,2,4,4,4,0,4,0,0,3,3,4,4,3,0,0,0,0,0,0,798.7079961152476,11.0,5150.0
3,4,2,2,1,1,4,3,0,3,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,142.66666666666666
4,4,0,2,4,4,4,3,0,3,4,3,4,2,4,0,0,4,2,0,796.4430420711974,15.0,119.30232558139537
4,2,0,4,1,0,0,0,0,3,4,3,3,2,4,0,0,0,0,0,796.7980582524272,10.0,4.6780341023069205
3,4,0,4,1,1,0,0,0,1,4,3,4,3,0,0,0,0,0,0,795.4249190938511,10.0,5.034151547491995
4,4,0,2,4,4,4,0,0,3,4,3,4,3,0,0,0,0,0,0,797.9809061488673,11.0,1717.0
0,1,0,4,1,0,0,0,2,3,4,0,2,4,4,0,0,0,3,3,809.6464875364195,11.0,9.918
4,2,4,4,4,0,4,2,1,3,3,1,1,4,4,0,2,4,4,4,796.2227258012301,18.0,53.74736842105264
3,4,0,2,2,0,4,0,0,3,4,3,3,2,1,4,0,3,1,0,799.7141469731305,14.0,100.68627450980392
0,0,2,2,1,1,0,2,4,3,4,0,2,4,4,0,0,0,3,3,804.0588996763754,13.0,12.766666666666667
0,0,2,3,4,4,4,3,0,1,4,3,4,2,4,0,0,4,4,3,797.6265372168285,15.0,31.9125
2,2,0,2,2,0,4,0,0,3,4,3,3,2,1,0,2,3,1,0,798.6672062156038,14.0,32.0
3,4,2,2,1,1,0,2,4,3,4,0,2,4,4,0,2,0,1,0,796.8521035598706,15.0,19.22053231939164
1,1,3,3,4,4,4,3,0,1,4,3,4,2,4,0,0,4,4,0,796.5100323624596,16.0,17.306896551724137
4,2,4,4,4,4,4,0,2,3,4,4,4,3,0,0,0,0,0,0,799.2469255663431,13.0,5152.0
4,2,4,4,4,1,4,3,0,3,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,142.66666666666666
4,2,4,4,4,4,4,3,0,3,4,4,4,3,0,0,0,0,0,0,797.0145631067961,13.0,5146.0
4,2,4,4,4,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,797.5414239482201,11.0,78.95384615384616
4,4,0,2,4,4,4,0,0,3,4,4,4,3,0,0,0,0,0,0,797.9809061488673,11.0,1717.0
4,4,0,2,4,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,797.4747572815534,10.0,76.58208955223881
4,4,2,2,1,1,4,3,0,3,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,142.66666666666666
0,4,0,2,4,0,0,0,2,3,4,4,4,3,0,0,0,0,0,0,800.7990291262136,9.0,73.3
3,4,0,4,1,1,0,2,0,3,4,3,3,2,1,0,0,0,2,0,795.1828478964401,13.0,15.799373040752352
4,4,0,4,1,1,0,2,0,3,4,3,3,2,1,0,0,0,0,0,795.3401294498382,12.0,17.95017793594306
0,4,0,2,4,0,0,0,0,3,4,4,4,3,0,0,0,0,0,0,800.316504854369,8.0,38.37593984962406
4,2,4,4,4,0,4,2,0,3,4,4,4,3,0,0,0,0,0,0,797.5461314341211,12.0,2572.0
4,2,4,4,4,0,4,0,0,3,4,4,4,3,0,0,0,0,0,0,798.7079961152476,11.0,5150.0
4,4,0,2,4,0,0,0,2,3,3,4,4,3,0,0,0,0,0,0,797.4747572815534,10.0,76.58208955223881
4,4,0,2,4,0,4,2,0,3,4,4,4,3,0,0,0,0,0,0,797.4784719974101,11.0,1285.75
4,4,0,2,4,4,4,2,1,3,4,2,4,3,0,0,2,0,4,3,796.1530744336569,16.0,1286.0
4,2,4,4,4,4,4,2,1,3,4,2,4,3,0,0,2,0,4,3,796.2200647249191,17.0,2572.5
0,4,0,2,4,0,4,0,2,3,4,4,4,3,0,0,0,0,0,0,802.8365166720622,10.0,858.5
4,2,0,4,1,1,0,0,0,1,4,3,4,2,4,0,0,0,0,0,795.2313915857605,11.0,5.010649627263046
0,4,4,4,4,0,4,0,0,3,4,4,4,3,0,0,0,0,0,0,801.0343153123988,10.0,5149.0
4,2,4,4,4,4,4,3,0,3,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,142.66666666666666
0,4,0,2,4,0,0,3,0,3,4,4,4,3,0,0,0,0,0,0,800.3922330097088,9.0,734.8571428571429
4,4,0,2,4,4,4,3,0,3,4,3,4,2,4,0,0,4,0,0,796.6016181229774,14.0,119.30232558139537
4,2,0,2,4,0,0,0,0,3,4,4,4,3,0,0,0,0,0,0,796.9915857605178,9.0,39.875
0,0,2,3,4,4,4,3,0,1,4,3,4,2,4,0,0,0,0,0,799.9611650485436,12.0,17.387543252595155
1,1,3,3,4,4,4,3,0,1,4,0,1,2,3,0,0,0,0,0,797.6705501618123,13.0,8.0099173553719
0,1,0,4,1,0,4,3,0,1,4,3,4,2,4,0,0,4,4,3,799.9867270961477,14.0,49.737864077669904
4,2,0,4,1,1,0,0,0,1,4,3,3,2,1,0,0,0,2,0,795.0734627831715,12.0,5.010649627263046
4,2,0,2,4,4,4,3,0,3,4,2,4,3,0,0,2,0,4,3,794.953074433657,15.0,1714.6666666666667
4,4,0,2,4,4,4,3,0,3,4,2,4,3,1,0,0,0,2,0,796.5961165048544,14.0,1715.6666666666667
4,4,4,4,4,4,4,3,0,3,4,3,4,2,4,0,0,4,4,3,794.8504854368932,17.0,142.66666666666666
4,2,4,4,4,0,4,3,0,3,4,4,4,3,0,0,0,4,4,3,797.1715765619941,15.0,5149.0
4,2,4,4,4,1,0,0,0,1,4,3,3,2,1,0,0,0,2,0,795.1401294498382,13.0,25.38
0,2,4,4,4,0,4,0,0,3,4,4,4,3,0,0,0,0,0,0,801.0343153123988,10.0,5149.0
4,2,4,4,4,4,4,2,1,3,3,3,4,4,0,0,2,0,4,3,796.2200647249191,17.0,5145.0
4,2,4,4,4,4,4,0,2,3,4,4,4,3,1,0,0,0,2,0,798.8948220064725,15.0,5154.0
4,2,4,4,4,1,0,0,0,3,4,4,4,3,0,0,0,0,0,0,795.4922330097087,11.0,85.56666666666666
4,4,0,2,4,4,4,3,0,3,4,2,4,3,4,0,0,4,4,3,794.7828478964401,16.0,2575.0
4,2,4,4,4,4,4,2,1,3,3,3,4,4,0,0,0,0,0,0,798.2145631067962,14.0,5146.0
4,2,4,4,4,0,4,3,0,3,4,4,4,3,0,0,0,0,2,0,797.3881515053415,13.0,5144.0
4,2,4,2,4,4,4,3,0,3,4,2,4,3,0,0,2,0,4,3,795.02071197411,16.0,5145.0
4,2,4,4,4,0,0,3,0,3,4,4,3,2,1,0,0,0,2,0,796.9161812297734,13.0,138.7027027027027
4,4,0,2,4,4,4,3,0,3,4,2,4,3,4,0,0,4,4,0,796.4430420711974,15.0,2574.0
4,2,0,4,1,1,0,0,0,1,4,3,3,2,0,0,0,0,0,0,795.4249190938511,10.0,5.008519701810437
4,2,4,4,4,0,4,3,0,3,4,2,4,3,4,0,0,4,4,3,796.9779864033668,16.0,5151.0
4,2,4,4,4,4,4,0,0,3,4,4,4,3,0,0,0,0,0,0,798.046925566343,12.0,5152.0
4,4,0,2,4,0,0,3,0,3,4,4,4,3,0,0,0,0,0,0,797.2012944983819,10.0,1286.0
0,2,4,4,4,0,0,3,0,3,4,4,4,3,0,0,0,0,0,0,799.731715210356,10.0,2573.5
4,2,4,4,4,0,0,0,0,3,4,4,4,3,0,0,0,0,0,0,797.0582524271845,10.0,40.51587301587302
0,1,0,4,1,0,0,0,2,4,3,4,4,3,0,0,0,0,0,0,800.7990291262136,9.0,3.943917169974116
0,4,0,2,2,0,4,0,0,3,4,3,3,2,1,4,0,3,1,0,802.7898996438977,13.0,56.98888888888889
3,4,2,2,1,1,0,2,0,3,4,3,3,2,1,4,0,3,1,0,795.9925566343042,16.0,55.65217391304348
0,1,3,3,4,4,4,3,0,1,4,0,1,2,3,0,0,0,0,0,800.2747572815534,12.0,18.23826714801444
1,1,1,0,0,1,4,4,0,3,4,0,2,4,4,0,0,0,3,3,797.2268608414239,13.0,9.604696673189824
3,4,0,2,1,0,0,0,2,4,3,4,4,3,0,0,2,0,2,0,797.1414239482201,12.0,5.624407582938389
4,4,0,2,4,0,0,3,0,3,4,2,4,3,4,0,0,4,4,0,796.6970873786407,13.0,1715.6666666666667
4,2,4,4,4,4,4,0,2,3,4,4,4,3,1,0,0,0,0,0,799.0533980582525,14.0,5154.0
4,2,0,4,1,1,0,0,0,3,4,2,4,3,4,0,0,4,4,0,795.6016181229774,13.0,14.098870056497177
4,2,4,4,4,4,4,0,0,3,4,4,4,3,0,0,0,0,2,0,797.8896440129449,13.0,5152.0
4,2,0,4,1,1,0,0,0,1,4,4,4,3,0,0,0,0,0,0,795.4249190938511,10.0,5.257238307349666
4,4,0,2,4,4,4,3,0,3,4,2,4,3,4,0,0,0,0,0,796.7546925566343,13.0,1029.4
4,2,0,4,1,1,0,0,0,3,4,2,4,3,0,0,0,0,0,0,795.4249190938511,10.0,6.077707006369427
0,4,0,2,4,0,4,0,0,3,4,4,4,3,0,0,0,0,0,0,801.9669796050501,9.0,858.1666666666666
4,2,0,4,4,0,0,3,0,3,4,4,4,3,0,0,0,0,0,0,797.2012944983819,10.0,1286.0
4,2,0,4,1,1,0,0,0,3,4,2,4,3,1,0,0,0,2,0,795.0734627831715,12.0,6.095785440613027
4,2,4,4,1,1,0,0,0,3,4,2,4,3,1,0,0,0,2,0,795.1401294498382,13.0,6.112676056338028
